,GP_name,quali_pos,constructor,driver,position,driver_confidence,constructor_relaiblity,active_driver,active_constructor,dob,istest
3278,Hungaroring,6,Williams,Valtteri Bottas,6.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3279,Hungaroring,10,Williams,Valtteri Bottas,10.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3280,Hungaroring,17,Williams,Lance Stroll,17.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
3281,Hungaroring,15,Williams,Lance Stroll,15.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
3283,Hungaroring,15,Williams,George Russell,16.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
3284,Hungaroring,12,Williams,George Russell,12.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
3293,Hungaroring,6,McLaren,Fernando Alonso,1.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3294,Hungaroring,15,McLaren,Fernando Alonso,15.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3295,Hungaroring,7,McLaren,Fernando Alonso,7.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3296,Hungaroring,7,McLaren,Fernando Alonso,8.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3297,Hungaroring,11,McLaren,Fernando Alonso,11.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3304,Hungaroring,4,McLaren,Lewis Hamilton,4.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3305,Hungaroring,1,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3306,Hungaroring,1,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3307,Hungaroring,5,McLaren,Lewis Hamilton,5.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3308,Hungaroring,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3309,Hungaroring,1,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3318,Hungaroring,9,McLaren,Sergio Pérez,9.0,0.9333333333333333,0.6344916344916345,1,1,1990-01-26 00:00:00,0
3319,Hungaroring,21,McLaren,Kevin Magnussen,10.0,0.9523809523809523,0.6344916344916345,1,1,1992-10-05 00:00:00,0
3320,Hungaroring,8,McLaren,Carlos Sainz,8.0,0.9038461538461539,0.6344916344916345,1,1,1994-09-01 00:00:00,0
3321,Hungaroring,9,McLaren,Carlos Sainz,9.0,0.9038461538461539,0.6344916344916345,1,1,1994-09-01 00:00:00,0
3324,Hungaroring,7,McLaren,Lando Norris,7.0,0.9166666666666666,0.6344916344916345,1,1,1999-11-13 00:00:00,0
3325,Hungaroring,8,McLaren,Lando Norris,8.0,0.9166666666666666,0.6344916344916345,1,1,1999-11-13 00:00:00,0
3329,Hungaroring,3,Ferrari,Fernando Alonso,3.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3330,Hungaroring,5,Ferrari,Fernando Alonso,5.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3331,Hungaroring,6,Ferrari,Fernando Alonso,6.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3332,Hungaroring,5,Ferrari,Fernando Alonso,5.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3333,Hungaroring,5,Ferrari,Fernando Alonso,5.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3364,Hungaroring,4,Ferrari,Charles Leclerc,4.0,0.8444444444444444,0.8243589743589743,1,1,1997-10-16 00:00:00,0
3365,Hungaroring,6,Ferrari,Charles Leclerc,6.0,0.8444444444444444,0.8243589743589743,1,1,1997-10-16 00:00:00,0
3421,Hungaroring,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3422,Hungaroring,22,Mercedes,Lewis Hamilton,21.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3423,Hungaroring,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3424,Hungaroring,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3425,Hungaroring,4,Mercedes,Lewis Hamilton,4.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3426,Hungaroring,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3427,Hungaroring,3,Mercedes,Lewis Hamilton,3.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3428,Hungaroring,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3432,Hungaroring,3,Mercedes,Valtteri Bottas,3.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
3433,Hungaroring,2,Mercedes,Valtteri Bottas,2.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
3434,Hungaroring,2,Mercedes,Valtteri Bottas,2.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
3435,Hungaroring,2,Mercedes,Valtteri Bottas,2.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
3457,Hungaroring,12,AlphaTauri,Carlos Sainz,12.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
3458,Hungaroring,6,AlphaTauri,Carlos Sainz,6.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
3459,Hungaroring,9,AlphaTauri,Carlos Sainz,10.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
3460,Hungaroring,9,AlphaTauri,Max Verstappen,9.0,0.9142857142857143,0.4553903345724907,1,1,1997-09-30 00:00:00,0
3461,Hungaroring,6,AlphaTauri,Pierre Gasly,6.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
3463,Hungaroring,12,AlphaTauri,Alexander Albon,12.0,0.9565217391304348,0.4553903345724907,1,1,1996-03-23 00:00:00,0
3504,Hungaroring,10,Alfa Romeo,Sergio Pérez,10.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
3505,Hungaroring,14,Alfa Romeo,Sergio Pérez,14.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
3515,Hungaroring,17,Alfa Romeo,Charles Leclerc,17.0,0.8444444444444444,0.3952755905511811,1,1,1997-10-16 00:00:00,0
3549,Hungaroring,4,Red Bull,Max Verstappen,4.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
3550,Hungaroring,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
3551,Hungaroring,7,Red Bull,Max Verstappen,7.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
3552,Hungaroring,1,Red Bull,Max Verstappen,1.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
3553,Hungaroring,7,Red Bull,Max Verstappen,7.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
3554,Hungaroring,6,Red Bull,Pierre Gasly,6.0,0.9387755102040817,0.7508650519031141,1,1,1996-02-07 00:00:00,0
3555,Hungaroring,13,Red Bull,Alexander Albon,13.0,0.9565217391304348,0.7508650519031141,1,1,1996-03-23 00:00:00,0
3584,Hungaroring,15,Haas F1 Team,Kevin Magnussen,16.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
3585,Hungaroring,9,Haas F1 Team,Kevin Magnussen,9.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
3586,Hungaroring,14,Haas F1 Team,Kevin Magnussen,15.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
3587,Hungaroring,16,Haas F1 Team,Kevin Magnussen,16.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
3627,Hungaroring,10,AlphaTauri,Pierre Gasly,10.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
3659,Valencia Street Circuit,1,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3660,Valencia Street Circuit,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3661,Valencia Street Circuit,3,McLaren,Lewis Hamilton,3.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3662,Valencia Street Circuit,3,McLaren,Lewis Hamilton,3.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3663,Valencia Street Circuit,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3664,Valencia Street Circuit,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3665,Valencia Street Circuit,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3666,Valencia Street Circuit,11,Ferrari,Fernando Alonso,11.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3717,Valencia Street Circuit,16,Alfa Romeo,Sergio Pérez,16.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
3718,Valencia Street Circuit,15,Alfa Romeo,Sergio Pérez,15.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
3809,Circuit de Spa-Francorchamps,20,Williams,Valtteri Bottas,20.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3810,Circuit de Spa-Francorchamps,6,Williams,Valtteri Bottas,6.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3811,Circuit de Spa-Francorchamps,3,Williams,Valtteri Bottas,3.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3812,Circuit de Spa-Francorchamps,8,Williams,Valtteri Bottas,8.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
3813,Circuit de Spa-Francorchamps,15,Williams,Lance Stroll,18.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
3814,Circuit de Spa-Francorchamps,17,Williams,Lance Stroll,19.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
3816,Circuit de Spa-Francorchamps,14,Williams,George Russell,19.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
3824,Circuit de Spa-Francorchamps,3,McLaren,Fernando Alonso,3.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3825,Circuit de Spa-Francorchamps,20,McLaren,Fernando Alonso,18.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3826,Circuit de Spa-Francorchamps,10,McLaren,Fernando Alonso,11.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3827,Circuit de Spa-Francorchamps,15,McLaren,Fernando Alonso,17.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
3832,Circuit de Spa-Francorchamps,12,McLaren,Lewis Hamilton,12.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3833,Circuit de Spa-Francorchamps,1,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3834,Circuit de Spa-Francorchamps,4,McLaren,Lewis Hamilton,4.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3835,Circuit de Spa-Francorchamps,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3836,Circuit de Spa-Francorchamps,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3837,Circuit de Spa-Francorchamps,7,McLaren,Lewis Hamilton,8.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
3846,Circuit de Spa-Francorchamps,13,McLaren,Sergio Pérez,13.0,0.9333333333333333,0.6344916344916345,1,1,1990-01-26 00:00:00,0
3847,Circuit de Spa-Francorchamps,7,McLaren,Kevin Magnussen,7.0,0.9523809523809523,0.6344916344916345,1,1,1992-10-05 00:00:00,0
3848,Circuit de Spa-Francorchamps,15,McLaren,Carlos Sainz,17.0,0.9038461538461539,0.6344916344916345,1,1,1994-09-01 00:00:00,0
3851,Circuit de Spa-Francorchamps,11,McLaren,Lando Norris,12.0,0.9166666666666666,0.6344916344916345,1,1,1999-11-13 00:00:00,0
3854,Circuit de Spa-Francorchamps,10,Ferrari,Fernando Alonso,10.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3855,Circuit de Spa-Francorchamps,8,Ferrari,Fernando Alonso,8.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3856,Circuit de Spa-Francorchamps,5,Ferrari,Fernando Alonso,6.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3857,Circuit de Spa-Francorchamps,9,Ferrari,Fernando Alonso,9.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3858,Circuit de Spa-Francorchamps,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
3887,Circuit de Spa-Francorchamps,1,Ferrari,Charles Leclerc,1.0,0.8444444444444444,0.8243589743589743,1,1,1997-10-16 00:00:00,0
3943,Circuit de Spa-Francorchamps,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3944,Circuit de Spa-Francorchamps,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3945,Circuit de Spa-Francorchamps,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3946,Circuit de Spa-Francorchamps,21,Mercedes,Lewis Hamilton,21.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3947,Circuit de Spa-Francorchamps,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3948,Circuit de Spa-Francorchamps,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3949,Circuit de Spa-Francorchamps,3,Mercedes,Lewis Hamilton,3.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
3952,Circuit de Spa-Francorchamps,3,Mercedes,Valtteri Bottas,3.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
3953,Circuit de Spa-Francorchamps,19,Mercedes,Valtteri Bottas,10.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
3954,Circuit de Spa-Francorchamps,4,Mercedes,Valtteri Bottas,4.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
3974,Circuit de Spa-Francorchamps,10,AlphaTauri,Carlos Sainz,10.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
3975,Circuit de Spa-Francorchamps,14,AlphaTauri,Carlos Sainz,15.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
3976,Circuit de Spa-Francorchamps,13,AlphaTauri,Carlos Sainz,14.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
3977,Circuit de Spa-Francorchamps,18,AlphaTauri,Max Verstappen,15.0,0.9142857142857143,0.4553903345724907,1,1,1997-09-30 00:00:00,0
3978,Circuit de Spa-Francorchamps,10,AlphaTauri,Pierre Gasly,11.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
3979,Circuit de Spa-Francorchamps,13,AlphaTauri,Pierre Gasly,16.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
4021,Circuit de Spa-Francorchamps,9,Alfa Romeo,Sergio Pérez,9.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
4022,Circuit de Spa-Francorchamps,4,Alfa Romeo,Sergio Pérez,5.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
4032,Circuit de Spa-Francorchamps,12,Alfa Romeo,Charles Leclerc,13.0,0.8444444444444444,0.3952755905511811,1,1,1997-10-16 00:00:00,0
4062,Circuit de Spa-Francorchamps,2,Red Bull,Max Verstappen,2.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4063,Circuit de Spa-Francorchamps,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4064,Circuit de Spa-Francorchamps,7,Red Bull,Max Verstappen,7.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4065,Circuit de Spa-Francorchamps,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4066,Circuit de Spa-Francorchamps,17,Red Bull,Alexander Albon,14.0,0.9565217391304348,0.7508650519031141,1,1,1996-03-23 00:00:00,0
4090,Circuit de Spa-Francorchamps,12,Haas F1 Team,Kevin Magnussen,13.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
4091,Circuit de Spa-Francorchamps,9,Haas F1 Team,Kevin Magnussen,9.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
4092,Circuit de Spa-Francorchamps,8,Haas F1 Team,Kevin Magnussen,10.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
4205,Autodromo Nazionale di Monza,18,Williams,Valtteri Bottas,18.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4206,Autodromo Nazionale di Monza,3,Williams,Valtteri Bottas,3.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4207,Autodromo Nazionale di Monza,6,Williams,Valtteri Bottas,6.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4208,Autodromo Nazionale di Monza,5,Williams,Valtteri Bottas,5.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4209,Autodromo Nazionale di Monza,2,Williams,Lance Stroll,4.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
4210,Autodromo Nazionale di Monza,10,Williams,Lance Stroll,10.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
4212,Autodromo Nazionale di Monza,14,Williams,George Russell,18.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
4220,Autodromo Nazionale di Monza,1,McLaren,Fernando Alonso,1.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
4221,Autodromo Nazionale di Monza,16,McLaren,Fernando Alonso,17.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
4222,Autodromo Nazionale di Monza,12,McLaren,Fernando Alonso,13.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
4223,Autodromo Nazionale di Monza,19,McLaren,Fernando Alonso,13.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
4224,Autodromo Nazionale di Monza,13,McLaren,Fernando Alonso,13.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
4231,Autodromo Nazionale di Monza,1,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
4232,Autodromo Nazionale di Monza,15,McLaren,Lewis Hamilton,15.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
4233,Autodromo Nazionale di Monza,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
4234,Autodromo Nazionale di Monza,5,McLaren,Lewis Hamilton,5.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
4235,Autodromo Nazionale di Monza,2,McLaren,Lewis Hamilton,2.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
4236,Autodromo Nazionale di Monza,1,McLaren,Lewis Hamilton,1.0,0.9407114624505929,0.6344916344916345,1,1,1985-01-07 00:00:00,0
4245,Autodromo Nazionale di Monza,8,McLaren,Sergio Pérez,8.0,0.9333333333333333,0.6344916344916345,1,1,1990-01-26 00:00:00,0
4246,Autodromo Nazionale di Monza,5,McLaren,Kevin Magnussen,5.0,0.9523809523809523,0.6344916344916345,1,1,1992-10-05 00:00:00,0
4247,Autodromo Nazionale di Monza,7,McLaren,Carlos Sainz,7.0,0.9038461538461539,0.6344916344916345,1,1,1994-09-01 00:00:00,0
4250,Autodromo Nazionale di Monza,16,McLaren,Lando Norris,14.0,0.9166666666666666,0.6344916344916345,1,1,1999-11-13 00:00:00,0
4254,Autodromo Nazionale di Monza,1,Ferrari,Fernando Alonso,1.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
4255,Autodromo Nazionale di Monza,4,Ferrari,Fernando Alonso,4.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
4256,Autodromo Nazionale di Monza,10,Ferrari,Fernando Alonso,10.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
4257,Autodromo Nazionale di Monza,5,Ferrari,Fernando Alonso,5.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
4258,Autodromo Nazionale di Monza,7,Ferrari,Fernando Alonso,7.0,0.9326599326599326,0.8243589743589743,1,1,1981-07-29 00:00:00,0
4288,Autodromo Nazionale di Monza,1,Ferrari,Charles Leclerc,1.0,0.8444444444444444,0.8243589743589743,1,1,1997-10-16 00:00:00,0
4344,Autodromo Nazionale di Monza,12,Mercedes,Lewis Hamilton,12.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
4345,Autodromo Nazionale di Monza,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
4346,Autodromo Nazionale di Monza,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
4347,Autodromo Nazionale di Monza,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
4348,Autodromo Nazionale di Monza,1,Mercedes,Lewis Hamilton,1.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
4349,Autodromo Nazionale di Monza,3,Mercedes,Lewis Hamilton,3.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
4350,Autodromo Nazionale di Monza,2,Mercedes,Lewis Hamilton,2.0,0.9407114624505929,0.8778054862842892,1,1,1985-01-07 00:00:00,0
4354,Autodromo Nazionale di Monza,4,Mercedes,Valtteri Bottas,6.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
4355,Autodromo Nazionale di Monza,4,Mercedes,Valtteri Bottas,4.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
4356,Autodromo Nazionale di Monza,3,Mercedes,Valtteri Bottas,3.0,0.965034965034965,0.8778054862842892,1,1,1989-08-28 00:00:00,0
4378,Autodromo Nazionale di Monza,17,AlphaTauri,Carlos Sainz,13.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
4379,Autodromo Nazionale di Monza,15,AlphaTauri,Carlos Sainz,16.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
4380,Autodromo Nazionale di Monza,15,AlphaTauri,Carlos Sainz,15.0,0.9038461538461539,0.4553903345724907,1,1,1994-09-01 00:00:00,0
4381,Autodromo Nazionale di Monza,20,AlphaTauri,Max Verstappen,20.0,0.9142857142857143,0.4553903345724907,1,1,1997-09-30 00:00:00,0
4382,Autodromo Nazionale di Monza,9,AlphaTauri,Pierre Gasly,9.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
4383,Autodromo Nazionale di Monza,17,AlphaTauri,Pierre Gasly,15.0,0.9387755102040817,0.4553903345724907,1,1,1996-02-07 00:00:00,0
4424,Autodromo Nazionale di Monza,15,Alfa Romeo,Sergio Pérez,15.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
4425,Autodromo Nazionale di Monza,12,Alfa Romeo,Sergio Pérez,13.0,0.9333333333333333,0.3952755905511811,1,1,1990-01-26 00:00:00,0
4435,Autodromo Nazionale di Monza,15,Alfa Romeo,Charles Leclerc,17.0,0.8444444444444444,0.3952755905511811,1,1,1997-10-16 00:00:00,0
4469,Autodromo Nazionale di Monza,7,Red Bull,Max Verstappen,7.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4470,Autodromo Nazionale di Monza,13,Red Bull,Max Verstappen,2.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4471,Autodromo Nazionale di Monza,5,Red Bull,Max Verstappen,5.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4472,Autodromo Nazionale di Monza,19,Red Bull,Max Verstappen,20.0,0.9142857142857143,0.7508650519031141,1,1,1997-09-30 00:00:00,0
4473,Autodromo Nazionale di Monza,8,Red Bull,Alexander Albon,8.0,0.9565217391304348,0.7508650519031141,1,1,1996-03-23 00:00:00,0
4499,Autodromo Nazionale di Monza,9,Haas F1 Team,Kevin Magnussen,16.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
4500,Autodromo Nazionale di Monza,11,Haas F1 Team,Kevin Magnussen,11.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
4501,Autodromo Nazionale di Monza,11,Haas F1 Team,Kevin Magnussen,12.0,0.9523809523809523,0.34302325581395354,1,1,1992-10-05 00:00:00,0
4577,Marina Bay Street Circuit,16,Williams,Valtteri Bottas,16.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4578,Marina Bay Street Circuit,8,Williams,Valtteri Bottas,8.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4579,Marina Bay Street Circuit,7,Williams,Valtteri Bottas,7.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4580,Marina Bay Street Circuit,10,Williams,Valtteri Bottas,11.0,0.965034965034965,0.5699614890885751,1,1,1989-08-28 00:00:00,0
4581,Marina Bay Street Circuit,18,Williams,Lance Stroll,18.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
4582,Marina Bay Street Circuit,20,Williams,Lance Stroll,20.0,0.9230769230769231,0.5699614890885751,1,1,1998-10-29 00:00:00,0
4584,Marina Bay Street Circuit,18,Williams,George Russell,18.0,0.9583333333333334,0.5699614890885751,1,1,1998-02-15 00:00:00,0
4592,Marina Bay Street Circuit,12,McLaren,Fernando Alonso,12.0,0.9326599326599326,0.6344916344916345,1,1,1981-07-29 00:00:00,0
